Unnamed: 0,item_id,name,category,price,link,short_description,designer,depth,height,width
895,70388620,HAVSTA,Cabinets & cupboards,995.0,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-white-70388620/,"        Cabinet with plinth,          121x47x89 cm",IKEA of Sweden,47.0,89.0,121.0
897,30428915,EKET,Cabinets & cupboards,195.0,https://www.ikea.com/sa/en/p/eket-cabinet-with-2-drawers-white-30428915/,"        Cabinet with 2 drawers,          35x35x35 cm","304.289.15 A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change.You can choose to place the cabinet on the floor or mount it on the wall to free up floor space.You can create your own unique solution by freely combining cabinets of different sizes, with or without doors and drawers.The drawers have integrated push-openers, so you don’t need knobs or handles and can open the drawer with just a light push.Must be completed with EKET suspension rail if you choose to mount the frame on the wall. This frame requires 1 suspension rail, 35 cm long, sold separately.To be completed with feet, legs or plinth if you choose to place the cabinet on the floor. Sold separately.The max load for a wall-hung cabinet depends on the wall material.",35.0,35.0,35.0
901,30342078,REGISSÖR,Cabinets & cupboards,1356.0,https://www.ikea.com/sa/en/p/regissoer-glass-door-cabinet-white-30342078/,"        Glass-door cabinet,          118x203 cm",K Hagberg/M Hagberg,38.0,203.0,118.0
914,30247378,BESTÅ,Cabinets & cupboards,125.0,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247378/,"        Frame,          60x40x38 cm",IKEA of Sweden,40.0,38.0,60.0
920,70443631,SELSVIKEN,Cabinets & cupboards,125.0,https://www.ikea.com/sa/en/p/selsviken-door-drawer-front-high-gloss-dark-red-brown-70443631/,"        Door/drawer front,          60x38 cm",IKEA of Sweden,,38.0,60.0
921,60389192,HAVSTA,Cabinets & cupboards,845.0,https://www.ikea.com/sa/en/p/havsta-cabinet-white-60389192/,"        Cabinet,          81x35x123 cm",IKEA of Sweden,35.0,123.0,81.0
923,30342479,HACKÅS,Cabinets & cupboards,32.0,https://www.ikea.com/sa/en/p/hackas-handle-anthracite-30342479/,"        Handle,          100 mm",J Löfgren/J Pettersson,18.0,,24.0
924,80294503,BESTÅ,Cabinets & cupboards,375.0,https://www.ikea.com/sa/en/p/besta-tv-bench-white-80294503/,"        TV bench,          120x40x38 cm","802.945.03 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40.0,38.0,120.0
928,70247376,BESTÅ,Cabinets & cupboards,225.0,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-70247376/,"        Frame,          120x40x64 cm",IKEA of Sweden,40.0,64.0,120.0
938,70247381,BESTÅ,Cabinets & cupboards,135.0,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-70247381/,"        Frame,          60x40x64 cm",IKEA of Sweden,40.0,64.0,60.0
